category,from_dish,to_dish,E_reduction_pct,H_change,E_from,E_to,H_from,H_to
Protein Main,suya,pulled_pork,37.52384271694187,-0.48461379351760314,0.655841093852841,0.4097443133224298,7.456613793517604,6.972
Protein Main,suya,satay,64.15169345325256,-0.3906137935176037,0.655841093852841,0.2351079257839079,7.456613793517604,7.066
Protein Main,suya,tandoori_chicken,57.45049306019405,-0.3956137935176036,0.655841093852841,0.2790571517430138,7.456613793517604,7.061
Protein Main,suya,ackee_saltfish,77.43704631924234,-0.11666139005239984,0.655841093852841,0.1479771222253908,7.456613793517604,7.339952403465204
Protein Main,suya,carnitas,33.35913271051499,-0.21119359221602885,0.655841093852841,0.4370581929843786,7.456613793517604,7.245420201301575
Protein Main,suya,doner_kebab,39.270526174085695,-0.14884890165473497,0.655841093852841,0.3982888454309511,7.456613793517604,7.307764891862869
Protein Main,suya,escovitch_fish,55.85256375249451,-0.09692869235741419,0.655841093852841,0.2895370287936256,7.456613793517604,7.359685101160189
Protein Main,suya,fish_tacos,77.00607740978968,-0.27721302786017876,0.655841093852841,0.1508035934353108,7.456613793517604,7.179400765657425
Protein Main,suya,iskender_kebab,44.00984778315714,0.046439611618266596,0.655841093852841,0.3672064267488129,7.456613793517604,7.50305340513587
Protein Main,suya,jerk_chicken,58.760891061299766,-0.7540066043391365,0.655841093852841,0.2704630231587363,7.456613793517604,6.702607189178467
Protein Main,suya,satay_indonesian,61.31989545409985,-0.26406575956489053,0.655841093852841,0.253680020757254,7.456613793517604,7.192548033952713
Noodle/Rice,bibimbap,fried_rice,50.04136997872718,-0.516,0.4103771234250521,0.2050187887838639,7.176,6.66
Noodle/Rice,bibimbap,japchae,30.542290046565036,0.14199999999999946,0.4103771234250521,0.2850385521038225,7.176,7.318
Noodle/Rice,bibimbap,lo_mein,52.28408975384022,-0.6710000000000003,0.4103771234250521,0.1958151798842702,7.176,6.505
Noodle/Rice,bibimbap,pad_see_ew,41.71530259830474,-0.2890000000000006,0.4103771234250521,0.2391870645940731,7.176,6.887
Noodle/Rice,bibimbap,pad_thai,41.73760557003387,-0.399,0.4103771234250521,0.2390955383002528,7.176,6.777
Noodle/Rice,bibimbap,paella,37.22611835348823,-0.06500000000000039,0.4103771234250521,0.2576096497632017,7.176,7.111
Noodle/Rice,bibimbap,pasta_carbonara,49.95327833579179,-0.0600000000000005,0.4103771234250521,0.20538029673412,7.176,7.116
Noodle/Rice,bibimbap,ramen,52.65416661120766,-0.23399999999999999,0.4103771234250521,0.1942964691225439,7.176,6.942
Noodle/Rice,bibimbap,risotto,56.1637982838306,-0.0940000000000003,0.4103771234250521,0.1798937436216193,7.176,7.082
Noodle/Rice,bibimbap,udon,64.79921153878101,-0.23500000000000032,0.4103771234250521,0.1444559831100882,7.176,6.941
Noodle/Rice,bibimbap,arroz_con_pollo,40.16337843366525,0.09664334845542921,0.4103771234250521,0.2455558063386589,7.176,7.272643348455429
Noodle/Rice,bibimbap,jollof_rice,48.00654498168447,0.1325659097652041,0.4103771234250521,0.2133692450734617,7.176,7.308565909765204
Noodle/Rice,bibimbap,laksa,52.908091012327866,0.12855316497145441,0.4103771234250521,0.1932544214695525,7.176,7.304553164971455
Noodle/Rice,bibimbap,nasi_goreng,44.400107195492,0.20092946663089783,0.4103771234250521,0.2281692407185525,7.176,7.376929466630898
Noodle/Rice,bibimbap,tonkotsu_ramen,54.76957056784951,-0.022814463138580265,0.4103771234250521,0.1856153352164573,7.176,7.15318553686142
Noodle/Rice,biryani,fried_rice,38.71614434953796,-0.12899999999999956,0.3345396378994281,0.2050187887838639,6.789,6.66
Noodle/Rice,biryani,lo_mein,41.46727092974923,-0.2839999999999998,0.3345396378994281,0.1958151798842702,6.789,6.505
Noodle/Rice,biryani,pasta_carbonara,38.608083029054086,0.32699999999999996,0.3345396378994281,0.20538029673412,6.789,7.116
Noodle/Rice,biryani,ramen,41.921241278752504,0.15300000000000047,0.3345396378994281,0.1942964691225439,6.789,6.942
Noodle/Rice,biryani,risotto,46.2264786465452,0.29300000000000015,0.3345396378994281,0.1798937436216193,6.789,7.082
Noodle/Rice,biryani,udon,56.8194716724373,0.15200000000000014,0.3345396378994281,0.1444559831100882,6.789,6.941
Noodle/Rice,biryani,jollof_rice,36.22004064654173,0.5195659097652046,0.3345396378994281,0.2133692450734617,6.789,7.308565909765204
Noodle/Rice,biryani,laksa,42.23272832989371,0.5155531649714549,0.3345396378994281,0.1932544214695525,6.789,7.304553164971455
Noodle/Rice,biryani,nasi_goreng,31.79605198617854,0.5879294666308983,0.3345396378994281,0.2281692407185525,6.789,7.376929466630898
Noodle/Rice,biryani,tonkotsu_ramen,44.51619055310318,0.3641855368614202,0.3345396378994281,0.1856153352164573,6.789,7.15318553686142
Noodle/Rice,bun_bo_hue,donburi,44.991127374996566,-0.8019999999999996,0.4268114422342925,0.2347841626076021,6.883,6.081
Noodle/Rice,bun_bo_hue,fried_rice,51.96502049930481,-0.22299999999999986,0.4268114422342925,0.2050187887838639,6.883,6.66
Noodle/Rice,bun_bo_hue,japchae,33.21675009186976,0.4349999999999996,0.4268114422342925,0.2850385521038225,6.883,7.318
Noodle/Rice,bun_bo_hue,lo_mein,54.121384642546666,-0.3780000000000001,0.4268114422342925,0.1958151798842702,6.883,6.505
Noodle/Rice,bun_bo_hue,pad_see_ew,43.95954725534877,0.0039999999999995595,0.4268114422342925,0.2391870645940731,6.883,6.887
Noodle/Rice,bun_bo_hue,pad_thai,43.98099145406593,-0.10599999999999987,0.4268114422342925,0.2390955383002528,6.883,6.777
Noodle/Rice,bun_bo_hue,paella,39.6432184632505,0.22799999999999976,0.4268114422342925,0.2576096497632017,6.883,7.111
Noodle/Rice,bun_bo_hue,pasta_carbonara,51.88032081356919,0.23299999999999965,0.4268114422342925,0.20538029673412,6.883,7.116
Noodle/Rice,bun_bo_hue,ramen,54.477211738881316,0.05900000000000016,0.4268114422342925,0.1942964691225439,6.883,6.942
