dish_id,E_current,E_best_benchmark,E_reducible,E_reduction_pct,benchmark_dish,has_efficient_alternative
nasi_goreng,0.2281692407185525,0.00285504702091,0.2253141936976425,98.74871520283854,rojak,True
nasi_lemak,0.1665603804553572,0.00285504702091,0.1637053334344472,98.28587866267799,rojak,True
nasi_padang,0.2257431782942434,0.0107893163244967,0.2149538619697467,95.22053494328256,kimchi,True
nicoise_salad,0.0633398040954804,0.00285504702091,0.0604847570745704,95.49249155143231,rojak,True
oxtail_stew,0.928986539843908,0.00285504702091,0.926131492822998,99.69267078709346,rojak,True
pajeon,0.1644038414617883,0.00285504702091,0.1615487944408783,98.26339397210887,rojak,True
paneer_butter,0.25735879951274,0.00285504702091,0.25450375249183,98.89063555382,rojak,True
pao_de_queijo,0.2428052824914401,0.00285504702091,0.2399502354705301,98.82414130713542,rojak,True
pasteis_de_nata,0.2510483708520002,0.00285504702091,0.24819332383109022,98.8627502296786,rojak,True
pastelitos,0.3065621564613411,0.0108332800613693,0.2957288763999718,96.46620437877321,papaya_salad,True
pastitsio,0.5295074333734805,0.00285504702091,0.5266523863525705,99.46081077602244,rojak,True
pav_bhaji,0.1166340260317642,0.00285504702091,0.11377897901085421,97.5521319823664,rojak,True
pernil,0.3931432205868955,0.00285504702091,0.3902881735659855,99.27378958318349,rojak,True
