from_dish,to_dish,meal_role,E_reduction_pct,H_change,cal_from,cal_to,protein_from,protein_to
mofongo,tom_kha,Full Main,39.25124833444835,-2.5199,514.9,548.9,19.22,29.835000000000004
pizza,ramen,Heavy Main,39.24586371705274,-3.6283,996.0,784.5500000000001,38.18000000000001,45.43
fried_chicken,pad_thai,Heavy Main,39.24327175105955,2.199,1048.02,996.05,67.738,37.61500000000001
spanakopita,nasi_lemak,Full Main,39.24058434733976,0.7332000000000001,652.5999999999999,595.9,28.53,24.1
french_onion_soup,gozleme,Full Main,39.23477764391019,-1.8818000000000001,615.6,616.4000000000001,28.98,21.76
pasta_bolognese,tikka_masala,Heavy Main,39.2339575738194,-0.6652000000000005,829.4000000000001,723.7900000000001,43.255,57.232000000000006
shashlik,korma,Full Main,39.233666278970034,0.9884999999999993,613.3299999999999,658.94,51.352,59.84200000000001
katsu,fondue,Heavy Main,39.22537440949205,-4.8755,996.9,858.0,58.27,44.75
fried_chicken,pad_see_ew,Heavy Main,39.22001394290134,2.9760999999999997,1048.02,937.45,67.738,37.475
lahmacun,pao_de_queijo,Full Main,39.2051468350439,-4.7238999999999995,515.9499999999999,419.9,29.76,18.55
kebab,red_curry,Heavy Main,39.1771898031417,-0.06309999999999949,712.8499999999999,850.05,52.034,45.84999999999999
pulled_pork,khao_man_gai,Full Main,39.17404952875019,-3.263699999999999,548.1,610.75,55.45,54.23
kofte,manti_turkish,Full Main,39.1590656338883,1.4097999999999997,456.27,592.95,41.87199999999999,32.305
halloumi,nasi_lemak,Full Main,39.15049385587446,-3.019,692.9,595.9,37.5,24.1
eggplant_parm,ful_medames,Full Main,39.14743279988726,-1.5788000000000002,607.5,671.1,23.82,33.484
beef_tartare,salt_pepper_squid,Full Main,39.13536078347725,1.5788000000000002,593.3,668.4300000000001,51.155,35.512
pita,injera,Full Main,39.12597002397799,1.9417,548.61,546.0,14.0,15.0
kebab,green_curry,Heavy Main,39.11569666410274,-2.5095,712.8499999999999,854.75,52.034,46.04999999999999
french_onion_soup,chilaquiles,Full Main,39.11263774693485,-5.1428,615.6,490.8,28.98,22.8
lomo_saltado,coxinha,Heavy Main,39.10940744892902,-3.3558000000000003,712.3000000000001,883.4,44.23,34.31
buffalo_wings,tikka_masala,Heavy Main,39.10266246358291,3.0633999999999997,877.2,723.7900000000001,62.02,57.232000000000006
plov,chana_masala,Heavy Main,39.090878180861964,3.1768,790.1000000000001,941.89,32.534,44.892
chile_relleno,banh_xeo,Full Main,39.08157065585944,-2.3657999999999992,594.3,521.94,23.89,27.588
raclette,dim_sum_items,Full Main,39.068415459193076,-1.5539000000000005,568.5999999999999,438.6,32.22,36.2
samosa,blini,Full Main,39.05895585642422,-1.9369000000000005,551.91,492.55,8.113999999999999,15.155
beef_tartare,escovitch_fish,Full Main,39.05590233012613,1.7952000000000004,593.3,526.5999999999999,51.155,41.11
french_onion_soup,crepe,Full Main,39.05390344702007,-0.41629999999999967,615.6,497.15,28.98,15.735
pho,kung_pao_chicken,Heavy Main,39.04905803318037,-3.7139000000000006,830.05,751.6500000000002,33.29,58.24500000000001
carnitas,bun_cha,Heavy Main,39.02427860610352,-1.8845999999999998,711.85,896.3000000000001,68.85999999999999,39.245
arancini,hu_tieu,Heavy Main,39.024252415657806,-3.1379,746.2,743.7500000000001,16.52,31.87
pasta_bolognese,vindaloo,Heavy Main,39.0227522506605,0.41409999999999947,829.4000000000001,718.89,43.255,58.352
japchae,kimchi_jjigae,Light Main,39.015067514294174,-4.3871,379.2000000000001,367.25,19.885,31.28
poutine,waffle,Full Main,39.00649463561006,2.2986,503.35,625.15,19.135,17.78
pizza_margherita,chana_masala,Heavy Main,38.9953211471019,4.2811,856.09,941.89,32.796,44.892
arancini,laksa,Heavy Main,38.98923690005587,0.21640000000000015,746.2,872.5500000000001,16.52,23.58
manti_turkish,mujaddara,Full Main,38.98326817856303,-2.3329000000000004,592.95,682.8,32.305,28.76
feijoada,dan_dan_noodles,Heavy Main,38.9592574021545,6.3372,1137.45,918.75,73.74999999999999,42.065
shashlik,khao_man_gai,Full Main,38.94869580204573,-2.2013999999999996,613.3299999999999,610.75,51.352,54.23
chile_relleno,okonomiyaki,Full Main,38.94595235216051,-3.2862999999999998,594.3,640.1999999999999,23.89,32.66
chile_relleno,tapas,Full Main,38.940705413299845,-0.5073999999999996,594.3,486.8999999999999,23.89,19.76
keftedes,char_siu,Full Main,38.91644974442284,0.8161000000000005,652.6500000000001,620.9000000000001,44.074,56.105
mofongo,hot_dog,Full Main,38.914637786197545,-1.4269999999999996,514.9,415.7,19.22,20.275
gyudon,korma,Full Main,38.91277157502566,3.189899999999999,557.3000000000001,658.94,32.725,59.84200000000001
pizza,mee_goreng,Heavy Main,38.89662444927794,-1.9778000000000002,996.0,875.5500000000001,38.18000000000001,41.155
eggplant_parm,pancake,Full Main,38.8932718379158,-0.7330000000000005,607.5,569.95,23.82,17.735000000000003
buffalo_wings,vindaloo,Heavy Main,38.891000796303516,4.1427,877.2,718.89,62.02,58.352
arancini,ravioli,Heavy Main,38.88956241393866,0.8084999999999996,746.2,719.5,16.52,31.24
french_onion_soup,eggs_benedict,Full Main,38.879965271467796,-2.8697,615.6,663.25,28.98,33.035000000000004
bun_bo_hue,red_curry,Heavy Main,38.876032258153465,0.04670000000000041,962.9,850.05,47.42,45.84999999999999
gyro,bossam,Full Main,38.86015093819078,-1.6029999999999998,637.1,631.9,47.26,69.2
lumpia,ful_medames,Full Main,38.85945704161901,0.5103,574.1999999999999,671.1,21.08,33.484
bratwurst,spaetzle,Full Main,38.85692430264666,-1.0055,655.0,575.65,33.629999999999995,18.685
nasi_goreng,spaetzle,Full Main,38.82826058678025,-5.0074000000000005,600.6,575.65,27.975,18.685
kofte,chile_relleno,Full Main,38.82092438899706,2.6336999999999993,456.27,594.3,41.87199999999999,23.89
korean_fried_chicken,pad_thai,Heavy Main,38.81639243022753,1.5427,1102.2,996.05,65.83999999999999,37.61500000000001
bun_bo_hue,green_curry,Heavy Main,38.814234642508985,-2.3997,962.9,854.75,47.42,46.04999999999999
escovitch_fish,bouillabaisse,Full Main,38.81302765003738,-2.4895000000000005,526.5999999999999,420.0,41.11,41.46
satay_indonesian,dumplings,Full Main,38.81058599934283,1.8445,632.3000000000001,599.2,60.275000000000006,36.57
ghormeh_sabzi,bacalhau,Full Main,38.80875992267875,-0.9691000000000001,596.4,457.3,36.62,41.510000000000005
lasagna,peking_duck,Heavy Main,38.80060517362787,3.0964,1042.0500000000002,1248.3,63.81,62.56499999999999
korean_fried_chicken,pad_see_ew,Heavy Main,38.79297121173376,2.3198,1102.2,937.45,65.83999999999999,37.475
beef_tartare,teriyaki,Full Main,38.79174477630754,-0.9967000000000001,593.3,605.1,51.155,53.32000000000001
pao_de_queijo,dim_sum,Full Main,38.788544283233236,0.8772000000000002,419.9,415.9,18.55,33.730000000000004
gyro,korma,Full Main,38.780895387798225,1.8547999999999991,637.1,658.94,47.26,59.84200000000001
moussaka,manti_turkish,Full Main,38.77628420721497,-1.6382000000000003,669.8000000000001,592.95,42.78,32.305
pizza,lo_mein,Heavy Main,38.77098138383801,-3.289,996.0,847.2500000000001,38.18000000000001,40.11500000000001
dan_tat,gnocchi,Full Main,38.7622909416759,1.3829000000000002,626.6,601.2499999999999,13.579999999999998,21.075
pernil,kung_pao_chicken,Heavy Main,38.7607419547772,-1.0333000000000006,890.75,751.6500000000002,83.07999999999998,58.24500000000001
bulgogi,gyro,Full Main,38.748820654174956,-2.1862999999999992,685.5000000000001,637.1,55.0,47.26
kibbeh,paneer_butter,Heavy Main,38.74632772996707,0.7419000000000002,755.8500000000001,983.85,38.835,39.690000000000005
manti_turkish,banh_xeo,Full Main,38.74299871001634,-1.1418999999999997,592.95,521.94,32.305,27.588
taco,banh_mi,Full Main,38.70554543437931,0.23939999999999984,528.6,587.05,36.815000000000005,32.015
pot_roast,tagine,Heavy Main,38.70544800239641,0.5078,719.0,868.05,67.39999999999999,55.904
kibbeh,paella,Heavy Main,38.68662314998096,0.4994000000000005,755.8500000000001,708.15,38.835,47.42
boat_noodles,dan_dan_noodles,Heavy Main,38.681410312946774,5.9743,722.1999999999999,918.75,22.97,42.065
shawarma,tom_kha,Full Main,38.67949923403467,-2.3917,551.8,548.9,57.934000000000005,29.835000000000004
vindaloo,egusi_soup,Heavy Main,38.6313243124286,0.9778000000000002,718.89,751.4000000000001,58.352,39.06999999999999
gyudon,khao_man_gai,Full Main,38.626296226715745,0.0,557.3000000000001,610.75,32.725,54.23
bulgogi,gyudon,Full Main,38.61659052680502,-3.521399999999999,685.5000000000001,557.3000000000001,55.0,32.725
manti_turkish,okonomiyaki,Full Main,38.60662666802393,-2.0624000000000002,592.95,640.1999999999999,32.305,32.66
lumpia,pancake,Full Main,38.60409330055188,1.3560999999999996,574.1999999999999,569.95,21.08,17.735000000000003
manti_turkish,tapas,Full Main,38.60135056776959,0.7164999999999999,592.95,486.8999999999999,32.305,19.76
poutine,risotto,Full Main,38.55865880432348,6.224,503.35,502.4,19.135,15.500000000000002
samosa,mango_sticky_rice,Full Main,38.556759106904124,1.9644000000000004,551.91,528.4,8.113999999999999,6.77
pide,bun_cha,Heavy Main,38.55407153981962,0.5846999999999998,717.1,896.3000000000001,41.0,39.245
pastitsio,fish_and_chips,Heavy Main,38.55235014668308,-1.0327999999999995,1186.3,1036.9,60.78,47.580000000000005
chile_relleno,pupusa,Full Main,38.52247479205482,-0.013699999999999157,594.3,463.50000000000006,23.89,31.21
ribs,biryani,Heavy Main,38.51648026061768,-0.7329000000000008,814.0,706.7400000000001,83.08999999999999,45.902
lahmacun,arroz_con_pollo,Full Main,38.51645632673804,-0.7219999999999995,515.9499999999999,674.5500000000001,29.76,42.56
stroganoff,katsu,Heavy Main,38.51234298998305,2.2040999999999995,1126.25,996.9,63.17499999999999,58.27
spring_rolls,waffle,Full Main,38.50438682028059,-2.4764999999999997,613.9,625.15,22.545,17.78
katsu,lagman,Heavy Main,38.50334372416263,-1.7375999999999996,996.9,958.75,58.27,41.05
cornbread,scallion_pancake,Full Main,38.50123066488259,4.475199999999999,495.35,601.0,12.5,10.44
gyro,khao_man_gai,Full Main,38.49380159144862,-1.3350999999999997,637.1,610.75,47.26,54.23
currywurst,tamale,Full Main,38.49197970030478,0.051400000000001,562.9,429.19999999999993,29.32,25.765
mofongo,grilled_cheese,Full Main,38.49179352326102,-0.4913999999999996,514.9,561.3499999999999,19.22,22.335
birria,kare_kare,Heavy Main,38.4914769195269,-2.62,702.6,772.35,58.74399999999999,52.84
coq_au_vin,bun_cha,Heavy Main,38.48753835305506,-2.7997999999999994,722.8000000000001,896.3000000000001,73.165,39.245
schnitzel,pad_thai,Heavy Main,38.47978328857677,-1.2610000000000001,1032.8,996.05,63.080000000000005,37.61500000000001
sfeeha,tortilla_espanola,Full Main,38.47938315413891,-5.0858,605.3,578.2,30.01,17.040000000000003
meatloaf,ghormeh_sabzi,Full Main,38.47012262898027,3.6872000000000007,681.1,596.4,59.97,36.62
pizza,roti_caribbean,Heavy Main,38.468440498751185,-3.3874,996.0,870.0,38.18000000000001,43.31
chile_relleno,clam_chowder,Full Main,38.46696148807561,0.4067000000000007,594.3,595.75,23.89,28.985000000000003
schnitzel,pad_see_ew,Heavy Main,38.45623321536901,-0.4839000000000002,1032.8,937.45,63.080000000000005,37.475
moussaka,chile_relleno,Full Main,38.436015542857135,-0.4143000000000008,669.8000000000001,594.3,42.78,23.89
lobster_roll,edamame,Full Main,38.43512297431004,-0.8774999999999995,556.75,669.0,42.03999999999999,54.75
beef_tartare,com_tam,Full Main,38.42635404812276,4.2945,593.3,617.7,51.155,44.03
tikka_masala,egusi_soup,Heavy Main,38.41802440901342,2.0571,723.7900000000001,751.4000000000001,57.232000000000006,39.06999999999999
mac_and_cheese,tonkotsu_ramen,Heavy Main,38.413545159225755,2.4536,934.2,769.9000000000001,37.48,44.855
lagman,udon,Heavy Main,38.40736605067507,-0.18960000000000043,958.75,793.9,41.05,25.68
doner_kebab,arroz_con_pollo,Full Main,38.34730518928645,-0.15749999999999975,627.4499999999999,674.5500000000001,46.05,42.56
larb,xiao_long_bao,Full Main,38.344913154434565,0.16970000000000063,430.2,447.82,43.925,28.46
pozole,caprese,Full Main,38.34081101001275,0.49489999999999945,405.4,455.35,37.2,23.640000000000004
lobster_roll,char_siu_bao,Full Main,38.331718422987244,-0.3064,556.75,524.6,42.03999999999999,24.91
croquetas,galette,Heavy Main,38.30627875472588,0.2679,730.6,704.25,23.68,26.435
kare_kare,mac_and_cheese,Heavy Main,38.29468733307401,1.1578999999999997,772.35,934.2,52.84,37.48
bulgogi,shashlik,Full Main,38.292437170763726,-1.3199999999999994,685.5000000000001,613.3299999999999,55.0,51.352
massaman_curry,quiche,Heavy Main,38.28973122143379,-2.381899999999999,1186.2,1270.4,54.85,47.85
jokbal,al_pastor,Full Main,38.25811784526523,3.3193,624.4000000000001,657.6,69.455,59.57
pastelitos,galette,Heavy Main,38.25652869628647,-1.7070999999999996,782.2,704.25,29.38,26.435
fish_and_chips,jjajangmyeon,Heavy Main,38.2536424635102,4.4252,1036.9,1011.0,47.580000000000005,49.68
salt_pepper_squid,waffle,Full Main,38.24082986300208,-1.3841,668.4300000000001,625.15,35.512,17.78
pasta_bolognese,pad_thai,Heavy Main,38.23847195287305,-1.0113000000000003,829.4000000000001,996.05,43.255,37.61500000000001
burrito,wonton_noodle,Heavy Main,38.23552196540598,5.998000000000001,847.6999999999999,704.6000000000001,53.81000000000001,40.14
lagman,egusi_soup,Heavy Main,38.23232537148243,2.6243999999999996,958.75,751.4000000000001,41.05,39.06999999999999
bak_kut_teh,xiao_long_bao,Full Main,38.23211716374393,4.1201,516.75,447.82,56.290000000000006,28.46
coxinha,jjajangmyeon,Heavy Main,38.22669625423533,3.061,883.4,1011.0,34.31,49.68
pasta_bolognese,pad_see_ew,Heavy Main,38.21482950515939,-0.2342000000000004,829.4000000000001,937.45,43.255,37.475
meatloaf,jokbal,Full Main,38.20509890519105,0.6376,681.1,624.4000000000001,59.97,69.455
bibimbap,satay_indonesian,Full Main,38.18368367125026,0.6729000000000003,676.3,632.3000000000001,36.14,60.275000000000006
char_siu,lobster_roll,Full Main,38.18281966796814,3.3872999999999998,620.9000000000001,556.75,56.105,42.03999999999999
manti_turkish,pupusa,Full Main,38.18079550781579,1.2102000000000004,592.95,463.50000000000006,32.305,31.21
conch_fritters,dan_dan_noodles,Heavy Main,38.17292336460031,4.2913,701.7,918.75,29.2,42.065
bacalhau,pajeon,Full Main,38.1616805023557,-0.5914999999999999,457.3,541.0,41.510000000000005,21.97
tempura,pasta_carbonara,Heavy Main,38.14951176478741,-3.4873000000000003,749.3,978.22,36.7,56.308
pao_de_queijo,polenta,Full Main,38.14749858718704,-0.4607000000000001,419.9,423.8,18.55,14.13
anticucho,doner_kebab,Full Main,38.14163375669531,1.2538999999999998,534.6,627.4499999999999,53.454,46.05
satay,dim_sum_items,Full Main,38.130973098480496,-3.6446000000000005,544.34,438.6,45.294,36.2
manti_turkish,clam_chowder,Full Main,38.12497367245206,1.6306000000000003,592.95,595.75,32.305,28.985000000000003
sfeeha,mujaddara,Full Main,38.123497190121405,-4.3188,605.3,682.8,30.01,28.76
buffalo_wings,pad_thai,Heavy Main,38.10502593089173,2.7173,877.2,996.05,62.02,37.61500000000001
pulled_pork,satay_indonesian,Full Main,38.088214403690344,-2.328099999999999,548.1,632.3000000000001,55.45,60.275000000000006
buffalo_wings,pad_see_ew,Heavy Main,38.08133239974965,3.4943999999999997,877.2,937.45,62.02,37.475
koobideh,doner_kebab,Full Main,38.07096023127287,-1.0367000000000006,523.53,627.4499999999999,52.752,46.05
asado,beef_tartare,Full Main,38.06774294647031,-0.5917000000000003,625.0,593.3,65.0,51.155
picanha,beef_tartare,Full Main,38.06774294647031,-2.7388000000000003,625.0,593.3,65.0,51.155
bulgogi,pulled_pork,Full Main,38.063817163321495,-0.2576999999999998,685.5000000000001,548.1,55.0,55.45
focaccia,spaetzle,Full Main,38.062406418481785,-1.4095999999999997,613.6,575.65,12.0,18.685
bratwurst,penne_arrabbiata,Full Main,38.06020589089572,4.2014,655.0,636.49,33.629999999999995,18.236
spring_rolls,risotto,Full Main,38.05286433629992,1.4489,613.9,502.4,22.545,15.500000000000002
spanakopita,gozleme,Full Main,38.04681615206232,2.1875999999999998,652.5999999999999,616.4000000000001,28.53,21.76
manakish,gnocchi,Full Main,38.04570311959625,1.5336000000000007,617.5,601.2499999999999,17.5,21.075
donburi,dim_sum_items,Full Main,38.04565681290947,2.6220999999999997,568.8000000000001,438.6,41.505,36.2
poutine,pozole,Full Main,38.04470083735767,2.108,503.35,405.4,19.135,37.2
feijoada,chana_masala,Heavy Main,38.037745628224044,3.1768,1137.45,941.89,73.74999999999999,44.892
nasi_goreng,penne_arrabbiata,Full Main,38.03116867549696,0.19949999999999957,600.6,636.49,27.975,18.236
pita,tamale,Full Main,38.021873485996935,3.4201000000000006,548.61,429.19999999999993,14.0,25.765
jokbal,jerk_chicken,Full Main,38.01647391894231,-1.0004999999999997,624.4000000000001,617.1,69.455,63.1
souffle,rice_and_peas,Full Main,38.010252187329485,1.6863000000000001,637.5999999999999,595.0500000000001,31.76,19.94
pancake,tiramisu,Full Main,38.00460207730821,2.7863000000000007,569.95,625.85,17.735000000000003,10.765
biltong,sfeeha,Full Main,38.0042516586506,3.9874,510.02,605.3,52.375,30.01
katsu_curry,paneer_butter,Heavy Main,38.00181564746889,3.2381,1084.9,983.85,54.53,39.690000000000005
bruschetta,kimbap,Light Main,37.9993737677299,2.4702,367.14,372.9,8.336,16.53
french_onion_soup,ful_medames,Full Main,37.997576431217915,-4.4485,615.6,671.1,28.98,33.484
lasagna,sweet_and_sour,Heavy Main,37.99546592052582,-2.1577,1042.0500000000002,982.3,63.81,48.7
ghormeh_sabzi,al_pastor,Full Main,37.9921809667674,0.2696999999999994,596.4,657.6,36.62,59.57
pao_de_queijo,budae_jjigae,Full Main,37.99202084145545,4.9705,419.9,452.55,18.55,23.87
biryani,palak_paneer,Heavy Main,37.97291423524751,-0.3862999999999994,706.7400000000001,726.0400000000001,45.902,32.862
anticucho,lahmacun,Full Main,37.97145142194642,1.8183999999999996,534.6,515.9499999999999,53.454,29.76
bulgogi,bibimbap,Full Main,37.968162773638554,-3.2586999999999993,685.5000000000001,676.3,55.0,36.14
dan_tat,dal,Full Main,37.96254497817824,0.4203999999999999,626.6,486.74,13.579999999999998,27.102
halloumi,gozleme,Full Main,37.95495561125975,-1.5646000000000004,692.9,616.4000000000001,37.5,21.76
paneer_tikka,dan_dan_noodles,Heavy Main,37.94648609382743,1.2619000000000007,773.09,918.75,43.622,42.065
jokbal,gambas_al_ajillo,Full Main,37.942922963694166,2.2605000000000004,624.4000000000001,588.0500000000001,69.455,49.760000000000005
spanakopita,chilaquiles,Full Main,37.92228841729755,-1.0734000000000004,652.5999999999999,490.8,28.53,22.8
kunefe,dan_dan_noodles,Heavy Main,37.91443962346915,1.5451999999999995,872.0000000000001,918.75,26.27,42.065
kibbeh,red_curry,Heavy Main,37.90727780204172,-0.5911,755.8500000000001,850.05,38.835,45.84999999999999
chow_fun,char_kway_teow,Heavy Main,37.90126909314239,1.6710000000000003,900.95,1044.95,27.855,28.885
koobideh,lahmacun,Full Main,37.90058346226565,-0.47220000000000084,523.53,515.9499999999999,52.752,29.76
pide,nachos,Heavy Main,37.89807256416355,3.1745,717.1,709.6999999999999,41.0,33.135000000000005
pao_de_queijo,fish_tacos,Full Main,37.89113981050752,3.0999,419.9,442.2000000000001,18.55,30.31
sfeeha,banh_xeo,Full Main,37.87984214662997,-3.1277999999999997,605.3,521.94,30.01,27.588
pho,butter_chicken,Heavy Main,37.87830701127165,1.0144000000000002,830.05,807.2900000000001,33.29,52.602
kebab,bun_cha,Heavy Main,37.86803294586557,-1.6513999999999998,712.8499999999999,896.3000000000001,52.034,39.245
spanakopita,crepe,Full Main,37.86240586047126,3.6531000000000002,652.5999999999999,497.15,28.53,15.735
shashlik,satay_indonesian,Full Main,37.85883777245052,-1.2657999999999996,613.3299999999999,632.3000000000001,51.352,60.275000000000006
kitfo,coxinha,Heavy Main,37.852703746548556,-1.7952000000000004,743.3000000000001,883.4,53.470000000000006,34.31
katsu_curry,fesenjan,Heavy Main,37.84461074506106,1.7070999999999996,1084.9,1036.5,54.53,60.290000000000006
kibbeh,green_curry,Heavy Main,37.84450075528791,-3.0375000000000005,755.8500000000001,854.75,38.835,46.04999999999999
borscht,congee,Light Main,37.84118638065138,-5.394,288.9,221.02,16.46,14.31
beef_tartare,enchilada,Full Main,37.838403426478926,0.8457999999999997,593.3,657.6,51.155,47.68
injera,ice_cream,Full Main,37.834335798287164,-0.3483999999999998,546.0,699.1999999999999,15.0,8.94
lomo_saltado,tempura,Heavy Main,37.830411611179656,-0.26750000000000007,712.3000000000001,749.3,44.23,36.7
risotto,caprese,Full Main,37.82503074217763,-3.6211,502.4,455.35,15.500000000000002,23.640000000000004
pasta_bolognese,kung_pao_chicken,Heavy Main,37.809038426316135,-2.4930000000000003,829.4000000000001,751.6500000000002,43.255,58.24500000000001
doner_kebab,bossam,Full Main,37.79730912237376,-2.4692999999999996,627.4499999999999,631.9,46.05,69.2
tahdig,pav_bhaji,Full Main,37.78809440691301,-4.6354999999999995,424.2000000000001,405.6,8.694,8.56
samgyeopsal,eggs_benedict,Full Main,37.78348385882155,1.3841,568.5,663.25,56.93000000000001,33.035000000000004
chana_masala,couscous,Heavy Main,37.78018971793736,-0.2839999999999998,941.89,787.6,44.892,24.05
chow_fun,fondue,Heavy Main,37.77432450064976,-2.6269,900.95,858.0,27.855,44.75
boat_noodles,chana_masala,Heavy Main,37.7557039739904,2.8139000000000003,722.1999999999999,941.89,22.97,44.892
ghormeh_sabzi,jerk_chicken,Full Main,37.74949622294376,-4.0501000000000005,596.4,617.1,36.62,63.1
carnitas,souvlaki,Heavy Main,37.74934226093363,1.1421999999999999,711.85,705.0999999999999,68.85999999999999,55.07
sfeeha,okonomiyaki,Full Main,37.74154852146129,-4.0483,605.3,640.1999999999999,30.01,32.66
french_onion_soup,pancake,Full Main,37.738612901101234,-3.6027000000000005,615.6,569.95,28.98,17.735000000000003
sfeeha,tapas,Full Main,37.73619807704273,-1.2694,605.3,486.8999999999999,30.01,19.76
general_tso,char_kway_teow,Heavy Main,37.72363373728035,0.6905000000000001,946.6,1044.95,56.38500000000001,28.885
stroganoff,buffalo_wings,Heavy Main,37.71997527212475,-2.0296000000000003,1126.25,877.2,63.17499999999999,62.02
khao_man_gai,dumplings,Full Main,37.718262501082876,2.7801,610.75,599.2,54.23,36.57
doner_kebab,korma,Full Main,37.71667581076025,0.9884999999999993,627.4499999999999,658.94,46.05,59.84200000000001
sisig,eggs_benedict,Full Main,37.71549566029947,-2.5059000000000005,570.0,663.25,60.02,33.035000000000004
lasagna,orange_chicken,Heavy Main,37.70304413923753,-3.4222,1042.0500000000002,942.65,63.81,55.20000000000001
pide,borek,Heavy Main,37.70287951359806,-0.28550000000000075,717.1,728.5,41.0,28.12
spanakopita,eggs_benedict,Full Main,37.68506718959442,1.1997,652.5999999999999,663.25,28.53,33.035000000000004
pao_de_queijo,dal,Full Main,37.679978552009,4.7305,419.9,486.74,18.55,27.102
ghormeh_sabzi,gambas_al_ajillo,Full Main,37.67562846634835,-0.7891000000000004,596.4,588.0500000000001,36.62,49.760000000000005
fondue,udon,Heavy Main,37.67561704737689,2.9482999999999997,858.0,793.9,44.75,25.68
buffalo_wings,kung_pao_chicken,Heavy Main,37.67466454199662,1.2355999999999998,877.2,751.6500000000002,62.02,58.24500000000001
fried_chicken,butter_chicken,Heavy Main,37.645689741027,5.445600000000001,1048.02,807.2900000000001,67.738,52.602
bratwurst,pierogi,Full Main,37.60569001173808,4.3101,655.0,662.05,33.629999999999995,19.455
general_tso,fondue,Heavy Main,37.59632601582303,-3.6074,946.6,858.0,56.38500000000001,44.75
lahmacun,khao_man_gai,Full Main,37.596273945882466,-2.7658999999999994,515.9499999999999,610.75,29.76,54.23
halloumi,eggs_benedict,Full Main,37.59267026868573,-2.5525,692.9,663.25,37.5,33.035000000000004
pernil,butter_chicken,Heavy Main,37.584452932428604,3.6950000000000003,890.75,807.2900000000001,83.07999999999998,52.602
nasi_goreng,pierogi,Full Main,37.57643972046984,0.30820000000000025,600.6,662.05,27.975,19.455
larb,tamale,Full Main,37.567238095832714,-0.2734999999999985,430.2,429.19999999999993,43.925,25.765
bun_bo_hue,bun_cha,Heavy Main,37.560393252751226,-1.5415999999999999,962.9,896.3000000000001,47.42,39.245
suya,duck_confit,Heavy Main,37.55185941272435,-1.2996999999999996,794.7,849.95,61.16,48.32
macarons,galette,Heavy Main,37.54913586478577,-2.0439,780.1999999999999,704.25,17.939999999999998,26.435
char_kway_teow,udon,Heavy Main,37.54821116837201,-1.3496000000000006,1044.95,793.9,28.885,25.68
orange_chicken,char_kway_teow,Heavy Main,37.533407421912344,4.0642000000000005,942.65,1044.95,55.20000000000001,28.885
gyudon,satay_indonesian,Full Main,37.53068287754911,0.9356,557.3000000000001,632.3000000000001,32.725,60.275000000000006
saganaki,spaetzle,Full Main,37.517807569238144,-5.855500000000001,637.3000000000001,575.65,26.61,18.685
lasagna,general_tso,Heavy Main,37.51275493189932,-0.048499999999999766,1042.0500000000002,946.6,63.81,56.38500000000001
souffle,tom_kha,Full Main,37.51061937955029,-0.2690999999999999,637.5999999999999,548.9,31.76,29.835000000000004
tempura,palak_paneer,Heavy Main,37.509598532768614,0.0,749.3,726.0400000000001,36.7,32.862
steak,kare_kare,Heavy Main,37.50051022481061,-0.47609999999999975,745.02,772.35,65.663,52.84
fondue,egusi_soup,Heavy Main,37.49849680388697,5.7623,858.0,751.4000000000001,44.75,39.06999999999999
tandoori_chicken,sancocho,Full Main,37.493812608785035,3.0798000000000005,519.3899999999999,415.75000000000006,68.57200000000002,40.46
bibimbap,banh_mi,Full Main,37.486362195355234,1.3601999999999999,676.3,587.05,36.14,32.015
moussaka,char_siu,Full Main,37.48354749543349,-2.5174000000000003,669.8000000000001,620.9000000000001,42.78,56.105
currywurst,spaetzle,Full Main,37.456646761584125,-5.7294,562.9,575.65,29.32,18.685
raclette,gnocchi,Full Main,37.43195232013564,3.7350000000000003,568.5999999999999,601.2499999999999,32.22,21.075
churrasco,kare_kare,Heavy Main,37.428358967630274,2.1508000000000003,720.85,772.35,65.32,52.84
korma,dumplings,Full Main,37.42618536968606,-0.40979999999999883,658.94,599.2,59.84200000000001,36.57
doner_kebab,khao_man_gai,Full Main,37.42459123840278,-2.2013999999999996,627.4499999999999,610.75,46.05,54.23
orange_chicken,fondue,Heavy Main,37.405710832571046,-0.2336999999999998,942.65,858.0,55.20000000000001,44.75
gyro,satay_indonesian,Full Main,37.395823012840594,-0.39949999999999974,637.1,632.3000000000001,47.26,60.275000000000006
pulled_pork,banh_mi,Full Main,37.389815982831415,-1.6407999999999996,548.1,587.05,55.45,32.015
beef_tartare,souffle,Full Main,37.38797633558675,1.3746999999999998,593.3,637.5999999999999,51.155,31.76
tiropita,dan_dan_noodles,Heavy Main,37.38714983873302,2.5819,727.1,918.75,29.96,42.065
doro_wot,egusi_soup,Heavy Main,37.37913543549989,0.5777000000000001,703.7,751.4000000000001,57.40000000000002,39.06999999999999
chole_bhature,tonkotsu_ramen,Heavy Main,37.37781584058711,0.21579999999999977,1006.6,769.9000000000001,33.57,44.855
lomo_saltado,biryani,Heavy Main,37.36603147527525,0.11879999999999935,712.3000000000001,706.7400000000001,44.23,45.902
dakgalbi,xiao_long_bao,Full Main,37.35771628339947,0.36849999999999916,431.95,447.82,51.74,28.46
