dish_id,H_mean,H_bert,E_composite,E_carbon,E_water,E_energy,log_H,log_E,log_DEI,Z_H,Z_E,DEI_z,cuisine,cook_method,source,DEI_tier,is_pareto,rank_DEI,rank_invE,rank_shift,meal_role,NDI,protein_g,category
spring_rolls,7.0283,6.845,0.2903988081034614,1.1495,587.3,1.0,1.9499448558110808,-1.2365001003668423,3.186444956177923,0.4572878054734453,0.1621109492694327,0.2951768562040125,Chinese,unknown,original,C,False,178,236,58,Full Main,3.0163607545917364,22.545,Wrapped/Stuffed
steak,5.4249,6.761,0.7815011469219191,15.4751,3955.0,0.6,1.6909994660769063,-0.2465386615312551,1.9375381276081616,-0.3255687724499123,3.0795356867035224,-3.405104459153435,American,unknown,original,E,False,325,327,2,Heavy Main,6.6841435597979055,65.663,Protein Main
stroganoff,5.4694,7.2623,0.6202507674104062,11.875,3222.745,0.5,1.6991689212036942,-0.4776314191511675,2.1768003403548617,-0.3038417438122738,2.121617532130397,-2.425459275942671,Russian,saute,expanded,E,False,313,318,5,Heavy Main,4.682940391708427,63.17499999999999,Other
sundubu_jjigae,7.7188,7.119,0.1660415503417002,1.23,659.6,0.4,2.043658911540064,-1.795517218682975,3.839176130223039,0.7944229352327559,-0.5766412646713451,1.3710641999041009,Korean,unknown,original,A,False,66,88,22,Light Main,12.838609134837954,24.75,Other
sushi,5.081,6.974,0.0640243446175479,1.1451,510.9,0.0,1.625508092611595,-2.748491883301179,4.373999975912774,-0.4934772027529199,-1.1826809759453865,0.6892037731924665,Japanese,unknown,original,A,False,31,28,-3,Light Main,5.118091983454469,20.05,Wrapped/Stuffed
suya,8.5603,7.4566,0.655841093852841,12.423,3243.5,0.6,2.1471352362685003,-0.421836754362105,2.568971990630605,1.2052834880096708,2.333044134223808,-1.1277606462141374,African,grill,expanded,E,False,277,321,44,Heavy Main,6.751536287210127,61.16,Protein Main
sweet_and_sour,4.2962,6.416,0.3685525819004364,2.1365,1284.6,1.0,1.4577309110577392,-0.9981718858078552,2.4559027968655944,-0.8766541033106421,0.6263884225709984,-1.5030425258816404,Chinese,unknown,original,E,False,288,271,-17,Heavy Main,4.184389818106604,48.7,Other
tabbouleh,6.6965,7.356,0.0422978507033765,0.3775,443.6,0.0,1.90158500184504,-3.1630190050156988,5.064604006860739,0.2952871739685372,-1.311748597483117,1.607035771451654,Mediterranean,unknown,original,A,False,15,18,3,Full Main,2.8244492736396043,7.3,Salad/Cold/Side
taco,6.6002,7.05,0.418539769036379,6.887,1744.0,0.6,1.8870999516035556,-0.870983366001421,2.758083317604976,0.2482689075010184,0.9233404930009776,-0.6750715854999592,Mexican,unknown,original,D,False,256,294,38,Full Main,8.093634305325564,36.815000000000005,Wrapped/Stuffed
tagine,3.7665,7.4859,0.5588869032456304,5.167500000000001,2322.09,1.2,1.3261461882836123,-0.5818081460717033,1.907954334355316,-1.135278981273722,1.7570815868739016,-2.892360568147624,African,braise,expanded,E,False,326,315,-11,Heavy Main,6.47913881713778,55.904,Other
tahdig,8.6612,7.2985,0.1874786263494951,1.4775,655.56,0.5,2.158853281103997,-1.6740904328720376,3.832943713976035,1.254547694516136,-0.4492929486485318,1.7038406431646678,Persian,pan_fry,expanded,A,False,67,111,44,Full Main,2.481923022234196,8.694,Other
takoyaki,6.3849,7.144,0.1512882831212846,0.818,318.3,0.5,1.8539358276547304,-1.888568102552826,3.742503930207557,0.1431491487216128,-0.6642839886916982,0.807433137413311,Japanese,unknown,original,B,False,73,74,1,Light Main,6.541669065852863,20.140000000000004,Other
tamagoyaki,4.9488,6.8993,0.1557918010710155,0.8474999999999999,433.71,0.5,1.5991451229486682,-1.859234771634868,3.458379894583536,-0.5580235664809154,-0.6375305533412705,0.079506986860355,Japanese,pan_fry,expanded,B,False,119,79,-40,Light Main,7.145378451097542,15.385,Other
tamale,8.034,7.247,0.1372645889738489,0.8955,663.0,0.3,2.0836825359370907,-1.985844909349968,4.069527445287059,0.9483186526840736,-0.7475926373826639,1.6959112900667377,Mexican,unknown,original,A,False,44,57,13,Full Main,4.743875649048064,25.765,Wrapped/Stuffed
tandoori_chicken,4.489,7.061,0.2790571517430138,2.2714,1231.8,0.6,1.501629959799795,-1.276338673181596,2.7779686329813917,-0.782519920808694,0.0947351169550236,-0.8772550377637177,Indian,unknown,original,D,False,254,217,-37,Full Main,7.793487181808099,68.57200000000002,Protein Main
tapas,7.0751,7.397,0.1942673219562087,1.37,699.4,0.5,1.956581577705032,-1.6385201201903663,3.595101697895398,0.4801378041305572,-0.408964269812291,0.8891020739428482,Spanish,unknown,original,B,False,94,125,31,Full Main,4.988899646940313,19.76,Other
tempura,7.4454,6.976,0.3320592974999239,2.3195,793.8,1.0,2.007596392026492,-1.1024417190864853,3.1100381111129773,0.6609359772657821,0.4095977411899648,0.2513382360758173,Japanese,unknown,original,C,False,187,263,76,Heavy Main,4.388097481651466,36.7,Other
teriyaki,3.3604,6.712,0.2907920050126571,2.45,1328.7,0.6,1.212060014508555,-1.23514702677961,2.447207041288165,-1.3335564268859683,0.1644467605635308,-1.4980031874494992,Japanese,unknown,original,E,False,290,237,-53,Full Main,4.819455503639936,53.32000000000001,Other
thai_iced_tea,5.6406,7.216,0.0243759548418201,0.3815,224.6,0.0,1.7299904428304231,-3.71415808986772,5.444148532698144,-0.2202537145366852,-1.418214761855326,1.1979610473186408,Thai,unknown,original,A,False,9,7,-2,Side/Snack,2.8233372687918146,2.64,Beverage
tikka_masala,6.5032,7.079,0.2352417448800396,2.3429,1215.7,0.4,1.8722943634502252,-1.44714159197171,3.319435955421936,0.200908867549312,-0.1655530994894793,0.3664619670387914,Indian,unknown,original,C,False,151,171,20,Heavy Main,5.463351114714079,57.232000000000006,Other
tiramisu,7.9892,7.448,0.1078809838214075,1.522,947.6,0.0,2.07809062960888,-2.226726661161836,4.304817290770716,0.9264451496960692,-0.9221478161524754,1.8485929658485445,Italian,unknown,original,A,False,33,39,6,Full Main,2.476707867776015,10.765,Dessert
tiropita,7.4181,7.7669,0.2824712241123217,2.543,724.23,0.8,2.0039229596991017,-1.2641785951331852,3.268101554832287,0.6476068113824667,0.1150166314140515,0.5325901799684152,Greek,bake,expanded,C,False,163,224,61,Heavy Main,4.816274817650145,29.96,Wrapped/Stuffed
tom_kha,5.4627,7.207,0.1858816088936304,1.2495,895.9,0.4,1.6979431730237702,-1.682645319252838,3.3805884922766083,-0.3071130043037836,-0.4587801326091362,0.1516671283053526,Thai,unknown,original,C,False,142,109,-33,Full Main,4.385090527375096,29.835000000000004,Other
tom_yum,7.7028,7.086,0.1541886022669634,1.563,430.0,0.4,2.041583899123596,-1.869578735844416,3.911162634968012,0.7866109698798971,-0.6470544579946657,1.4336654278745629,Thai,unknown,original,A,False,60,76,16,Side/Snack,19.071001432199186,27.715,Soup/Stew
tonkotsu_ramen,8.5603,7.1532,0.1856153352164573,1.2865,951.87,0.4,2.1471352362685003,-1.684078836954631,3.831214073223131,1.2052834880096708,-0.4603619483556899,1.6656454363653608,Japanese,boil,expanded,B,False,68,108,40,Heavy Main,4.2801280202241365,44.855,Noodle/Rice
tortilla_espanola,3.2587,7.1747,0.1919485336685301,1.0075,831.0999999999999,0.5,1.181328342841382,-1.6505279966969384,2.8318563395383203,-1.3832112316600766,-0.4227391793914667,-0.96047205226861,Spanish,pan_fry,expanded,D,False,242,116,-126,Full Main,4.797730230106571,17.040000000000003,Other
tostones,7.7129,7.2455,0.2569469812346993,0.8124,321.975,1.0,2.042894251743997,-1.3588855140670888,3.401779765811086,0.7915422730088895,-0.036611759838588,0.8281540328474775,Caribbean,deep_fry,expanded,B,False,133,193,60,Full Main,1.4873670784996265,2.52,Other
tteokbokki,5.2591,6.906,0.1505269670921717,1.1205,499.0,0.4,1.6599599094482913,-1.8936130275079344,3.553572936956225,-0.4065202634189111,-0.668806635074696,0.2622863716557848,Korean,unknown,original,B,False,101,71,-30,Light Main,5.112948764213202,12.544999999999998,Other
tzatziki,4.3571,7.1544,0.0328547225145804,0.6149999999999999,350.235,0.0,1.4718066984441045,-3.4156597844272043,4.887466482871309,-0.8469198101863233,-1.367846102217133,0.5209262920308098,Greek,cold,expanded,A,False,19,10,-9,Side/Snack,8.738381171646058,15.795,Salad/Cold/Side
udon,5.7463,6.941,0.1444559831100882,0.7345,524.2,0.4,1.7485561694273968,-1.9347804329893692,3.683336602416766,-0.1686459184243623,-0.7048717022712988,0.5362257838469365,Japanese,unknown,original,B,False,81,62,-19,Heavy Main,3.100668208364392,25.68,Noodle/Rice
uttapam,6.5556,7.271,0.1644797233120192,0.7845,555.38,0.5,1.8803196462075356,-1.8049679789150783,3.685287625122614,0.2264930540799246,-0.5859193976628252,0.8124124517427499,Indian,pan_fry,expanded,B,False,79,86,7,Light Main,7.248387982015187,15.800000000000002,Other
vindaloo,7.5825,7.325,0.2360593776690798,1.7869,1368.3,0.4,2.025842960580599,-1.4436719053098617,3.469514865890461,0.7278747553830902,-0.1606958998055558,0.8885706551886461,Indian,unknown,original,B,False,114,172,58,Heavy Main,5.759459373364141,58.352,Other
waffle,4.5518,7.266,0.1785825277098203,1.208,550.2,0.5,1.515522759127676,-1.7227044444976627,3.238227203625339,-0.7518579567987234,-0.5021407894885551,-0.2497171673101682,American,unknown,original,C,False,171,102,-69,Full Main,3.2753478270554166,17.78,Other
warak_enab,7.64,7.3835,0.2056933839172815,2.105,984.22,0.4,2.033397603178429,-1.5813686465872985,3.614766249765728,0.7559490058699264,-0.3410870206489326,1.097036026518859,Lebanese,simmer,expanded,B,False,90,136,46,Light Main,5.969346478086368,17.849999999999998,Other
wonton_noodle,8.4548,6.9994,0.1706561372336773,1.262,776.6949999999999,0.4,2.1347343274285446,-1.768104640410431,3.902838967838976,1.1537733414642588,-0.5492280171920458,1.7030013586563046,Chinese,boil,expanded,A,False,61,93,32,Heavy Main,4.1090725592570605,40.14,Other
wonton_soup,5.2029,6.753,0.1715262451683963,1.2425,723.1,0.4,1.6492161624425126,-1.763018991032632,3.4122351534751445,-0.4339597917208277,-0.5440590855614327,0.1100992938406049,Chinese,unknown,original,B,False,131,95,-36,Full Main,5.637598194850105,33.800000000000004,Other
xiao_long_bao,8.4772,7.102,0.1355547936033021,0.862,650.8,0.3,2.137380206600282,-1.9983793395660985,4.135759546166381,1.1647100929582608,-0.7577497857317934,1.9224598786900544,Chinese,unknown,original,A,False,39,55,16,Full Main,4.088325789009098,28.46,Other
yakitori,2.2428,6.842,0.2192980503856408,1.4135,725.1,0.6,0.8077250852673804,-1.5173235137681689,2.3250485990355494,-1.8792222067831523,-0.2602676325865117,-1.618954574196641,Japanese,unknown,original,E,False,300,146,-154,Light Main,5.334627279359067,36.645,Other
