winner,loser
paella,bibimbap
xiao_long_bao,fajita
ca_phe_sua_da,pita
mango_sticky_rice,lobster_roll
gyro,orange_chicken
churro,mapo_tofu
ratatouille,naan
satay,sashimi
wonton_soup,minestrone
bruschetta,kimchi
chana_masala,korean_fried_chicken
ceviche,soup
pad_see_ew,chow_mein
edamame,steak
larb,sashimi
churro,fish_and_chips
cheesecake,chow_fun
enchilada,croissant
gazpacho,hamburger
dumplings,tteokbokki
tempura,kimbap
ramen,kimchi_jjigae
biryani,korean_fried_chicken
tiramisu,fresh_spring_roll
nachos,thai_iced_tea
penne_arrabbiata,gyro
nachos,paneer_tikka
risotto,donburi
korma,ice_cream
tempura,char_siu
biryani,ratatouille
falafel,naan
minestrone,hot_and_sour_soup
mapo_tofu,soup
cheesecake,fried_rice
edamame,tempura
ca_phe_sua_da,sundubu_jjigae
peking_duck,kimchi_jjigae
gazpacho,moussaka
churro,spring_rolls
tikka_masala,general_tso
samosa,green_curry
char_siu,cheesecake
satay,raita
falafel,katsu
red_curry,sweet_and_sour
churro,takoyaki
ca_phe_sua_da,tteokbokki
french_onion_soup,guacamole
dumplings,pizza_margherita
ice_cream,donburi
coq_au_vin,guacamole
caprese,ratatouille
bun_bo_hue,french_fries
pasta_bolognese,pizza_margherita
crepe,wonton_soup
dal,ramen
quiche,fajita
samosa,dim_sum
general_tso,pizza
satay,buffalo_wings
tiramisu,pozole
satay,falafel
pho,coleslaw
pad_thai,hot_and_sour_soup
dal,coq_au_vin
gyro,patatas_bravas
tikka_masala,caesar_salad
pad_thai,sweet_and_sour
bun_cha,ratatouille
gelato,hummus
french_fries,bun_cha
banh_mi,pozole
churros_spanish,pozole
udon,tikka_masala
sundubu_jjigae,quiche
french_onion_soup,massaman_curry
vindaloo,sashimi
pho,mapo_tofu
paella,bruschetta
fresh_spring_roll,kung_pao_chicken
guacamole,risotto
nachos,pizza
dan_dan_noodles,minestrone
udon,sushi
papaya_salad,general_tso
wonton_soup,brownie
waffle,caesar_salad
palak_paneer,sundubu_jjigae
tapas,fajita
ca_phe_sua_da,satay
pad_see_ew,baklava
korma,gelato
kimbap,souffle
sashimi,pancake
baba_ganoush,chana_masala
hummus,panna_cotta
escargot,wonton_soup
bun_cha,orange_chicken
kebab,croissant
churros_spanish,thai_iced_tea
enchilada,crepe
buffalo_wings,kimchi_jjigae
xiao_long_bao,fried_rice
beef_bourguignon,sweet_and_sour
miso_soup,kimchi_jjigae
escargot,orange_chicken
tom_yum,paneer_tikka
papaya_salad,congee
guacamole,tom_yum
guacamole,falafel
gnocchi,dal
penne_arrabbiata,orange_chicken
french_onion_soup,tom_kha
lobster_roll,ravioli
char_siu,dosa
tteokbokki,tom_kha
fresh_spring_roll,tteokbokki
paella,takoyaki
mapo_tofu,ice_cream
general_tso,ratatouille
chana_masala,kung_pao_chicken
mango_sticky_rice,chow_fun
lasagna,kimchi
bun_cha,kimchi_jjigae
tteokbokki,red_curry
dim_sum,chicken_salad
paneer_tikka,satay
mac_and_cheese,ratatouille
nachos,takoyaki
club_sandwich,naan
orange_chicken,chow_mein
kimbap,miso_soup
gyro,takoyaki
naan,coleslaw
satay,escargot
cornbread,ramen
pita,ratatouille
general_tso,naan
miso_soup,burrito
paneer_tikka,fresh_spring_roll
pho,congee
udon,kung_pao_chicken
taco,cornbread
french_fries,sushi
paella,mac_and_cheese
coq_au_vin,shawarma
gazpacho,fried_chicken
massaman_curry,fried_rice
wonton_soup,ratatouille
ice_cream,tempura
paella,chow_fun
sundubu_jjigae,vindaloo
bulgogi,burrito
pita,fajita
kimchi_jjigae,samgyeopsal
baklava,ice_cream
kimchi_jjigae,pancake
creme_brulee,patatas_bravas
larb,caprese
churro,general_tso
teriyaki,minestrone
yakitori,okonomiyaki
beef_bourguignon,bruschetta
dan_dan_noodles,burrito
grilled_cheese,hot_and_sour_soup
mango_sticky_rice,fresh_spring_roll
congee,pancake
butter_chicken,french_onion_soup
xiao_long_bao,kimchi
club_sandwich,soup
scallion_pancake,steak
ice_cream,caesar_salad
pita,caesar_salad
biryani,pho
shawarma,pho
tikka_masala,okonomiyaki
lasagna,steak
tapas,brownie
guacamole,moussaka
escargot,paella
tom_yum,brisket
guacamole,bun_cha
gnocchi,tandoori_chicken
churros_spanish,tikka_masala
kebab,biryani
nachos,char_siu
dan_dan_noodles,risotto
fresh_spring_roll,ribs
grilled_cheese,green_curry
paneer_tikka,general_tso
dal,congee
massaman_curry,lasagna
baklava,dumplings
bun_bo_hue,char_siu
guacamole,kimchi_jjigae
pad_see_ew,osso_buco
samgyeopsal,ramen
satay,pozole
coq_au_vin,dosa
kimchi_jjigae,tandoori_chicken
biryani,samgyeopsal
pho,teriyaki
pad_see_ew,brownie
tapas,fried_rice
com_tam,sweet_and_sour
paneer_tikka,congee
green_curry,chow_mein
beef_bourguignon,japchae
udon,congee
general_tso,pita
mango_sticky_rice,pizza_margherita
pasta_bolognese,char_siu
tapas,pita
pasta_bolognese,kebab
vindaloo,bun_cha
crepe,guacamole
cheesecake,naan
churro,burrito
elote,chow_mein
churros_spanish,shawarma
creme_brulee,croissant
pita,souffle
pulled_pork,samgyeopsal
ratatouille,fajita
baba_ganoush,dosa
escargot,caprese
bulgogi,bruschetta
kimchi_jjigae,ratatouille
chana_masala,fresh_spring_roll
churro,ice_cream
gazpacho,caprese
shawarma,dosa
spring_rolls,lo_mein
panna_cotta,ramen
udon,cornbread
churro,sashimi
pizza,samgyeopsal
falafel,fajita
chow_fun,coleslaw
coq_au_vin,kung_pao_chicken
buffalo_wings,yakitori
hummus,coleslaw
taco,fried_rice
dolma,kimchi
korma,dal
onigiri,kimchi_jjigae
lobster_roll,french_fries
dim_sum,fried_rice
katsu,penne_arrabbiata
tempura,kimchi_jjigae
gnocchi,hummus
spanakopita,ramen
ribs,lasagna
dumplings,coleslaw
pasta_bolognese,tikka_masala
banh_mi,clam_chowder
lobster_roll,tom_kha
lasagna,pasta_carbonara
scallion_pancake,pasta_carbonara
sundubu_jjigae,taco
shawarma,buffalo_wings
baklava,satay
tikka_masala,fried_chicken
guacamole,kimchi
peking_duck,pad_thai
gnocchi,quesadilla
tom_yum,pita
churro,korma
nachos,korean_fried_chicken
xiao_long_bao,soup
tempura,sashimi
dan_dan_noodles,raita
quesadilla,clam_chowder
risotto,dolma
tamale,chicken_sandwich
pulled_pork,grilled_cheese
char_siu,fajita
paneer_tikka,croissant
guacamole,soup
beef_bourguignon,brisket
dan_dan_noodles,fish_and_chips
taco,spanakopita
spring_rolls,papaya_salad
pancake,miso_soup
larb,orange_chicken
gelato,red_curry
churro,sundubu_jjigae
naan,fried_rice
com_tam,kimchi
buffalo_wings,fish_and_chips
churros_spanish,congee
ice_cream,soup
onigiri,chana_masala
french_onion_soup,tapas
soup,caesar_salad
gazpacho,tabbouleh
red_curry,orange_chicken
souffle,donburi
french_onion_soup,pita
bun_bo_hue,ice_cream
grilled_cheese,yakitori
croissant,fried_chicken
vindaloo,club_sandwich
mango_sticky_rice,naan
french_onion_soup,tempura
gelato,samgyeopsal
tamale,green_curry
tandoori_chicken,kebab
samgyeopsal,moussaka
fresh_spring_roll,coleslaw
paella,risotto
larb,mac_and_cheese
souffle,wonton_soup
creme_brulee,french_onion_soup
guacamole,ceviche
brisket,fried_rice
tempura,thai_iced_tea
ca_phe_sua_da,pad_see_ew
penne_arrabbiata,club_sandwich
hamburger,caesar_salad
sundubu_jjigae,pad_thai
pad_thai,fish_and_chips
baklava,fish_and_chips
dan_dan_noodles,soup
steak,pad_thai
taco,hamburger
gelato,brownie
waffle,dosa
paneer_tikka,spring_rolls
shawarma,french_fries
katsu,tabbouleh
pizza,okonomiyaki
tteokbokki,pita
xiao_long_bao,mac_and_cheese
bruschetta,chow_mein
escargot,chicken_salad
taco,enchilada
dumplings,ravioli
risotto,tapas
pulled_pork,lasagna
creme_brulee,sashimi
bruschetta,pizza
paneer_tikka,quesadilla
nachos,club_sandwich
risotto,chicken_sandwich
nachos,tiramisu
japchae,chicken_sandwich
bulgogi,pizza
moussaka,miso_soup
brisket,hamburger
takoyaki,naan
scallion_pancake,bibimbap
samgyeopsal,coleslaw
samgyeopsal,burrito
shawarma,ratatouille
baklava,korean_fried_chicken
miso_soup,cornbread
chana_masala,tikka_masala
penne_arrabbiata,donburi
scallion_pancake,chow_fun
coq_au_vin,pizza
churro,orange_chicken
cornbread,buffalo_wings
gyro,cheesecake
hummus,sundubu_jjigae
baklava,bun_bo_hue
paneer_tikka,korean_fried_chicken
xiao_long_bao,coleslaw
pulled_pork,thai_iced_tea
mango_sticky_rice,tom_yum
massaman_curry,com_tam
paella,naan
mango_sticky_rice,tom_kha
papaya_salad,minestrone
tabbouleh,falafel
tabbouleh,korean_fried_chicken
sundubu_jjigae,bun_cha
korma,churros_spanish
churros_spanish,buffalo_wings
risotto,sundubu_jjigae
korma,sushi
quesadilla,cheesecake
bulgogi,spring_rolls
com_tam,tamale
mapo_tofu,miso_soup
japchae,nachos
quesadilla,mac_and_cheese
com_tam,cornbread
vindaloo,green_curry
chile_relleno,kung_pao_chicken
kimbap,cheesecake
pozole,dim_sum
fresh_spring_roll,bibimbap
penne_arrabbiata,kung_pao_chicken
coq_au_vin,burrito
mapo_tofu,tiramisu
penne_arrabbiata,tamale
korma,cornbread
risotto,pozole
bulgogi,wonton_soup
churro,ramen
pita,banh_mi
massaman_curry,lo_mein
sashimi,scallion_pancake
creme_brulee,pizza
ceviche,clam_chowder
taco,tom_kha
ratatouille,minestrone
pad_see_ew,minestrone
ceviche,osso_buco
dosa,sashimi
clam_chowder,lo_mein
pulled_pork,ramen
gelato,satay
pasta_bolognese,chile_relleno
korma,wonton_soup
ice_cream,bun_cha
papaya_salad,waffle
kimbap,gnocchi
burrito,ratatouille
churro,enchilada
red_curry,caesar_salad
naan,teriyaki
banh_mi,chicken_sandwich
hamburger,chicken_salad
churros_spanish,green_curry
beef_bourguignon,dosa
dolma,bibimbap
tempura,paella
french_onion_soup,brownie
paella,raita
kimchi,chow_fun
dolma,donburi
biryani,mango_sticky_rice
tabbouleh,taco
banh_mi,brownie
general_tso,quiche
ribs,bruschetta
churros_spanish,tempura
red_curry,fish_and_chips
com_tam,grilled_cheese
udon,ramen
dan_dan_noodles,japchae
croissant,soup
waffle,fried_rice
spring_rolls,chicken_sandwich
croissant,taco
risotto,tempura
clam_chowder,teriyaki
french_onion_soup,biryani
enchilada,char_siu
fresh_spring_roll,pizza_margherita
shawarma,coleslaw
churro,gelato
papaya_salad,okonomiyaki
grilled_cheese,gyro
risotto,ice_cream
com_tam,enchilada
wonton_soup,orange_chicken
gnocchi,churros_spanish
clam_chowder,shawarma
ca_phe_sua_da,congee
paneer_tikka,bruschetta
kimbap,naan
spring_rolls,crepe
dan_dan_noodles,donburi
coleslaw,lo_mein
pizza,chow_mein
green_curry,congee
tiramisu,ratatouille
bruschetta,fajita
mango_sticky_rice,tabbouleh
udon,korean_fried_chicken
katsu,pizza_margherita
risotto,papaya_salad
gelato,ravioli
butter_chicken,okonomiyaki
gazpacho,mango_sticky_rice
dal,burrito
churros_spanish,onigiri
satay,korean_fried_chicken
banh_mi,soup
tapas,wonton_soup
osso_buco,nachos
tandoori_chicken,burrito
hummus,general_tso
ceviche,fajita
escargot,yakitori
patatas_bravas,yakitori
tempura,papaya_salad
dan_dan_noodles,enchilada
kebab,gelato
butter_chicken,soup
spring_rolls,french_fries
quesadilla,pad_see_ew
xiao_long_bao,bruschetta
banh_mi,steak
paneer_tikka,yakitori
lobster_roll,kung_pao_chicken
vindaloo,mac_and_cheese
enchilada,pad_see_ew
tapas,kebab
lasagna,fish_and_chips
elote,taco
coq_au_vin,tom_yum
kimbap,dolma
baba_ganoush,pad_thai
gnocchi,shawarma
edamame,okonomiyaki
lasagna,pozole
bulgogi,banh_mi
elote,red_curry
bun_bo_hue,beef_bourguignon
teriyaki,spanakopita
french_onion_soup,tiramisu
paneer_tikka,coleslaw
chile_relleno,scallion_pancake
grilled_cheese,samosa
chile_relleno,thai_iced_tea
massaman_curry,risotto
pasta_carbonara,kimchi
takoyaki,pizza_margherita
palak_paneer,lobster_roll
elote,soup
paella,fish_and_chips
french_onion_soup,chicken_sandwich
brisket,pancake
falafel,spanakopita
gelato,tamale
kimbap,soup
larb,dal
tempura,fresh_spring_roll
gelato,sashimi
croissant,fresh_spring_roll
palak_paneer,steak
pho,minestrone
peking_duck,lo_mein
french_fries,waffle
pho,chicken_sandwich
lo_mein,congee
pulled_pork,cornbread
vindaloo,okonomiyaki
falafel,pita
gazpacho,hot_and_sour_soup
risotto,brownie
quiche,miso_soup
palak_paneer,gnocchi
churro,tteokbokki
bibimbap,takoyaki
banh_mi,naan
dal,caesar_salad
hummus,quiche
com_tam,waffle
buffalo_wings,chicken_salad
teriyaki,pancake
ceviche,sashimi
gnocchi,hot_and_sour_soup
sundubu_jjigae,hot_and_sour_soup
chile_relleno,coq_au_vin
tom_yum,pasta_carbonara
fresh_spring_roll,tom_yum
creme_brulee,lobster_roll
hummus,hot_and_sour_soup
fried_chicken,cornbread
tandoori_chicken,ribs
okonomiyaki,burrito
scallion_pancake,tiramisu
crepe,croissant
pho,nachos
dal,hot_and_sour_soup
panna_cotta,ribs
pasta_bolognese,fajita
raita,falafel
brisket,spanakopita
croissant,chile_relleno
tiramisu,quiche
scallion_pancake,caesar_salad
pulled_pork,pizza_margherita
sundubu_jjigae,edamame
gazpacho,chow_mein
pad_see_ew,caesar_salad
kung_pao_chicken,fried_rice
gnocchi,okonomiyaki
caprese,okonomiyaki
pita,fried_chicken
steak,kimchi
panna_cotta,french_fries
ravioli,hamburger
tabbouleh,miso_soup
fresh_spring_roll,yakitori
crepe,onigiri
french_onion_soup,yakitori
creme_brulee,waffle
miso_soup,dim_sum
satay,french_onion_soup
mango_sticky_rice,yakitori
quiche,bun_bo_hue
bibimbap,buffalo_wings
club_sandwich,pasta_carbonara
raita,lo_mein
spring_rolls,chana_masala
green_curry,chicken_salad
chow_fun,lo_mein
creme_brulee,pancake
xiao_long_bao,pasta_bolognese
ramen,chow_mein
bulgogi,caesar_salad
dal,tom_kha
pizza,naan
onigiri,tamale
panna_cotta,quiche
biryani,french_fries
gelato,ratatouille
hummus,yakitori
thai_iced_tea,pizza_margherita
moussaka,chana_masala
chile_relleno,ramen
french_fries,korean_fried_chicken
massaman_curry,bun_bo_hue
baba_ganoush,nachos
pho,tom_kha
xiao_long_bao,palak_paneer
dolma,caesar_salad
churro,sweet_and_sour
escargot,lasagna
guacamole,spanakopita
edamame,tteokbokki
waffle,pizza_margherita
red_curry,waffle
cheesecake,ravioli
lasagna,pizza_margherita
cornbread,sushi
vindaloo,dim_sum
gazpacho,tikka_masala
ice_cream,chicken_salad
dumplings,chow_fun
ribs,general_tso
bibimbap,caprese
edamame,satay
bun_bo_hue,pizza
pulled_pork,tikka_masala
onigiri,caprese
thai_iced_tea,taco
churros_spanish,korean_fried_chicken
penne_arrabbiata,pasta_bolognese
gyro,falafel
pancake,dal
chana_masala,thai_iced_tea
pad_see_ew,banh_mi
falafel,kimchi_jjigae
penne_arrabbiata,chana_masala
french_onion_soup,udon
raita,tikka_masala
bibimbap,pita
clam_chowder,fried_chicken
escargot,cheesecake
satay,lasagna
elote,gnocchi
moussaka,bun_cha
taco,hot_and_sour_soup
panna_cotta,minestrone
baba_ganoush,brownie
sundubu_jjigae,kimchi
larb,fajita
hamburger,cornbread
lobster_roll,larb
moussaka,raita
chana_masala,gelato
satay,patatas_bravas
edamame,katsu
panna_cotta,steak
scallion_pancake,kimchi_jjigae
tiramisu,lo_mein
spanakopita,dosa
beef_bourguignon,sashimi
pad_see_ew,kimchi
hot_and_sour_soup,caesar_salad
pita,yakitori
bruschetta,burrito
tteokbokki,sweet_and_sour
baklava,beef_bourguignon
papaya_salad,fish_and_chips
kung_pao_chicken,cheesecake
sushi,burrito
kung_pao_chicken,korean_fried_chicken
coq_au_vin,panna_cotta
pozole,samgyeopsal
escargot,samosa
croissant,ravioli
raita,fajita
papaya_salad,pizza_margherita
gelato,baba_ganoush
bibimbap,pasta_carbonara
com_tam,croissant
sundubu_jjigae,steak
pancake,orange_chicken
teriyaki,buffalo_wings
biryani,grilled_cheese
churros_spanish,samosa
grilled_cheese,souffle
souffle,hamburger
cornbread,club_sandwich
mango_sticky_rice,bun_cha
banh_mi,tandoori_chicken
dal,mac_and_cheese
thai_iced_tea,yakitori
peking_duck,pozole
escargot,lo_mein
patatas_bravas,hot_and_sour_soup
osso_buco,xiao_long_bao
grilled_cheese,dolma
korean_fried_chicken,brownie
french_onion_soup,kimchi
fajita,dosa
churros_spanish,chicken_salad
pasta_bolognese,ravioli
ribs,sweet_and_sour
pho,sushi
kebab,thai_iced_tea
paneer_tikka,ice_cream
baba_ganoush,churros_spanish
scallion_pancake,papaya_salad
shawarma,baba_ganoush
katsu,korean_fried_chicken
ribs,palak_paneer
ribs,miso_soup
okonomiyaki,cornbread
quesadilla,tandoori_chicken
tamale,kimbap
fresh_spring_roll,mapo_tofu
ice_cream,caprese
com_tam,kung_pao_chicken
hot_and_sour_soup,brownie
com_tam,ice_cream
croissant,waffle
gnocchi,escargot
cheesecake,palak_paneer
paneer_tikka,penne_arrabbiata
korma,banh_mi
chow_fun,french_fries
shawarma,chow_fun
souffle,brownie
bulgogi,samgyeopsal
korma,taco
tapas,naan
gazpacho,pulled_pork
vindaloo,baba_ganoush
brownie,ramen
crepe,kimchi_jjigae
gazpacho,pad_thai
falafel,cornbread
tikka_masala,caprese
tiramisu,chow_mein
caesar_salad,yakitori
naan,steak
spanakopita,thai_iced_tea
korma,miso_soup
dolma,pasta_bolognese
bun_bo_hue,chile_relleno
papaya_salad,pozole
churros_spanish,palak_paneer
risotto,mango_sticky_rice
lo_mein,naan
churros_spanish,dosa
larb,nachos
ca_phe_sua_da,burrito
tiramisu,escargot
risotto,chow_mein
tapas,pasta_carbonara
brownie,donburi
mango_sticky_rice,spanakopita
peking_duck,waffle
peking_duck,chicken_sandwich
gazpacho,donburi
creme_brulee,bibimbap
fried_rice,dosa
creme_brulee,gyro
hummus,bibimbap
taco,burrito
udon,french_fries
falafel,caesar_salad
lo_mein,club_sandwich
palak_paneer,orange_chicken
pho,thai_iced_tea
sundubu_jjigae,chicken_salad
dolma,dim_sum
red_curry,tandoori_chicken
quiche,chicken_sandwich
massaman_curry,tom_kha
com_tam,red_curry
okonomiyaki,coleslaw
edamame,cheesecake
cheesecake,caprese
grilled_cheese,palak_paneer
red_curry,wonton_soup
paneer_tikka,taco
pancake,korean_fried_chicken
scallion_pancake,shawarma
yakitori,pizza_margherita
teriyaki,fish_and_chips
french_onion_soup,congee
korma,pasta_bolognese
french_fries,ramen
quiche,sushi
pulled_pork,kimchi_jjigae
fresh_spring_roll,teriyaki
spanakopita,caprese
elote,club_sandwich
thai_iced_tea,orange_chicken
butter_chicken,falafel
ribs,dal
coleslaw,caprese
vindaloo,taco
bun_bo_hue,onigiri
massaman_curry,bun_cha
tikka_masala,tteokbokki
butter_chicken,penne_arrabbiata
bun_bo_hue,crepe
panna_cotta,penne_arrabbiata
dim_sum,cornbread
korean_fried_chicken,lo_mein
pad_thai,pancake
takoyaki,sushi
butter_chicken,fish_and_chips
samosa,enchilada
peking_duck,club_sandwich
churro,fajita
crepe,dolma
wonton_soup,ravioli
pasta_bolognese,pasta_carbonara
thai_iced_tea,chicken_salad
congee,fajita
sweet_and_sour,dosa
churro,tandoori_chicken
fried_rice,brownie
tapas,dim_sum
butter_chicken,kung_pao_chicken
sushi,spanakopita
tabbouleh,hamburger
chile_relleno,chow_fun
spring_rolls,kebab
okonomiyaki,kimchi_jjigae
gyro,fried_chicken
bruschetta,caesar_salad
churros_spanish,papaya_salad
gelato,minestrone
hummus,com_tam
korma,char_siu
tteokbokki,yakitori
ca_phe_sua_da,green_curry
wonton_soup,fried_chicken
kebab,pizza
falafel,cheesecake
cheesecake,kimchi
churros_spanish,mango_sticky_rice
bun_bo_hue,souffle
dan_dan_noodles,pancake
tteokbokki,sashimi
escargot,shawarma
brisket,kimbap
paella,bulgogi
clam_chowder,wonton_soup
crepe,kung_pao_chicken
tiramisu,ice_cream
pad_see_ew,kung_pao_chicken
lobster_roll,okonomiyaki
red_curry,pancake
mac_and_cheese,fish_and_chips
bruschetta,samgyeopsal
pozole,naan
coq_au_vin,bibimbap
steak,samgyeopsal
butter_chicken,kimchi_jjigae
kimbap,kimchi_jjigae
chile_relleno,donburi
larb,grilled_cheese
thai_iced_tea,papaya_salad
com_tam,hot_and_sour_soup
churro,dal
hummus,orange_chicken
naan,brownie
biryani,fish_and_chips
brisket,caesar_salad
creme_brulee,vindaloo
brisket,kung_pao_chicken
kimbap,samgyeopsal
steak,soup
orange_chicken,lo_mein
brisket,croissant
chile_relleno,palak_paneer
coq_au_vin,ratatouille
panna_cotta,fried_rice
hummus,tom_yum
fresh_spring_roll,mac_and_cheese
moussaka,dumplings
tom_yum,tteokbokki
pasta_bolognese,sweet_and_sour
escargot,japchae
creme_brulee,ribs
tabbouleh,ratatouille
osso_buco,chicken_salad
tabbouleh,pita
tom_kha,satay
kimbap,korean_fried_chicken
sushi,chicken_sandwich
tikka_masala,fish_and_chips
penne_arrabbiata,minestrone
japchae,tamale
paella,club_sandwich
ceviche,falafel
mac_and_cheese,kimchi_jjigae
brownie,fish_and_chips
quesadilla,char_siu
bruschetta,onigiri
lasagna,hot_and_sour_soup
brisket,bun_bo_hue
guacamole,caprese
katsu,pizza
hamburger,miso_soup
gnocchi,sashimi
paneer_tikka,lobster_roll
gazpacho,general_tso
paneer_tikka,club_sandwich
elote,thai_iced_tea
creme_brulee,baba_ganoush
edamame,ice_cream
ceviche,donburi
dan_dan_noodles,brisket
escargot,papaya_salad
chile_relleno,cornbread
patatas_bravas,green_curry
pad_thai,pizza_margherita
pulled_pork,palak_paneer
pozole,pasta_carbonara
biryani,ramen
sundubu_jjigae,satay
general_tso,green_curry
falafel,fresh_spring_roll
waffle,fish_and_chips
pulled_pork,dolma
french_onion_soup,japchae
osso_buco,pulled_pork
coq_au_vin,tikka_masala
nachos,tempura
mac_and_cheese,bun_bo_hue
korma,hot_and_sour_soup
sundubu_jjigae,chana_masala
gyro,tandoori_chicken
katsu,club_sandwich
ribs,tamale
risotto,thai_iced_tea
pad_thai,mac_and_cheese
dan_dan_noodles,chow_mein
tteokbokki,kimchi_jjigae
mac_and_cheese,orange_chicken
coq_au_vin,banh_mi
dan_dan_noodles,lasagna
shawarma,brisket
lobster_roll,chow_fun
churros_spanish,kebab
burrito,congee
lobster_roll,grilled_cheese
mango_sticky_rice,fajita
ceviche,japchae
tandoori_chicken,chow_mein
butter_chicken,bulgogi
massaman_curry,baklava
kimbap,pad_thai
paella,tom_yum
gelato,biryani
bulgogi,naan
pancake,tikka_masala
bulgogi,kimchi
bulgogi,coleslaw
french_onion_soup,cheesecake
osso_buco,fajita
guacamole,gnocchi
churro,red_curry
general_tso,wonton_soup
red_curry,lasagna
larb,pozole
peking_duck,tom_kha
katsu,bun_cha
risotto,samgyeopsal
peking_duck,samosa
baklava,congee
takoyaki,kimchi_jjigae
churros_spanish,souffle
larb,katsu
larb,general_tso
mango_sticky_rice,thai_iced_tea
edamame,pizza_margherita
elote,french_onion_soup
